6hTsKE8lmOZ9ofC9Vb2ZDg##Thai-:9,Buffets-:8,Burgers-:7,Sushi Bars-:7,Hot Dogs-:6,Sandwiches-:6,Seafood-:5,Vietnamese-:4,Italian-:3,American (New)-:3,Mexican-:3
byk1ldVKaMzQBiD-l6rMMA##Sandwiches-:3,Greek-:3,American (New)-:2,Grocery-:2,Mexican-:2,Fast Food-:2,Pizza-:2,Diners-:2,Persian/Iranian-:1,Italian-:1,Vegetarian-:1
860Q8QVuSP6s1oMY3AVjjg##American (Traditional)-:3,Pizza-:2,Soul Food-:1,Mexican-:1,Italian-:1,Tea Rooms-:1,Breakfast & Brunch-:1,Cafes-:1,Bakeries-:1,Sandwiches-:1,Salad-:1
nEYPahVwXGD2Pjvgkm7QqQ##American (New)-:54,Nightlife-:37,Bars-:37,Coffee & Tea-:34,Italian-:23,Cafes-:18,Breakfast & Brunch-:17,Mexican-:17,American (Traditional)-:16,Sandwiches-:14,Pizza-:14
LR858TVV0JpI_GOU1Y8cEQ##American (Traditional)-:2,Burgers-:2,Nightlife-:2,Sushi Bars-:2,Sandwiches-:2,Bars-:2,Breakfast & Brunch-:1,Barbeque-:1,Japanese-:1,Sports Bars-:1,Ice Cream & Frozen Yogurt-:1
sstRW0OnkaGDZZOXt6mJ8w##Nightlife-:2,Mediterranean-:2,Greek-:2,Bars-:2,American (New)-:1,Italian-:1,Steakhouses-:1,Breakfast & Brunch-:1,Seafood-:1,Fast Food-:1,Cafes-:1
UbAnHswUfYltn0xRmR9oMQ##American (New)-:5,Nightlife-:3,Bars-:3,Sandwiches-:2,Coffee & Tea-:2,Italian-:1,Street Vendors-:1,Tapas/Small Plates-:1,Burgers-:1,Seafood-:1,Brasseries-:1
cE87SqunZhGoJgr958lWBQ##Chinese-:5,Fast Food-:4,Mexican-:3,Italian-:2,Steakhouses-:2,Barbeque-:2,Japanese-:2,Pizza-:2,Sushi Bars-:2,Sandwiches-:2,Chicken Wings-:1
44kG6srjvSRiFF2nsP9eSg##American (New)-:10,Nightlife-:6,Bars-:6,American (Traditional)-:5,Coffee & Tea-:3,Mexican-:3,Specialty Food-:2,Italian-:2,Juice Bars & Smoothies-:2,Breakfast & Brunch-:2,Pizza-:2
XWvowG_OOBd2g3EjNGUtOQ##Steakhouses-:10,Vietnamese-:10,Italian-:9,Pizza-:8,Chinese-:8,Seafood-:7,Japanese-:7,Nightlife-:6,American (New)-:6,Breakfast & Brunch-:6,Bars-:6
Twz957LGX71_U-qWXmZF7w##Nightlife-:16,Bars-:16,Fast Food-:12,American (New)-:11,Mexican-:9,Sandwiches-:8,Chinese-:8,Coffee & Tea-:7,Burgers-:6,Pubs-:5,Breakfast & Brunch-:5
E6MaozT7xyHWoml-0faVLw##Mexican-:3,Italian-:2,Asian Fusion-:2,Nightlife-:2,Cuban-:2,Vegetarian-:1,Szechuan-:1,Mongolian-:1,Arts & Entertainment-:1,Fondue-:1,Pizza-:1
fE5ojHhyXuRxKUJIewD6YA##American (Traditional)-:2,Sandwiches-:2,Nightlife-:1,Pizza-:1,Ice Cream & Frozen Yogurt-:1,Italian-:1,Breakfast & Brunch-:1,Burgers-:1,Delis-:1,Fast Food-:1,Lounges-:1
wE24elMYmpstHOJWGUremg##Japanese-:4,Sushi Bars-:3,American (Traditional)-:2,Breakfast & Brunch-:2,Seafood-:2,Ramen-:2,Sandwiches-:2,American (New)-:1,Mexican-:1,Steakhouses-:1,Burgers-:1
T_wjLgPOPXry7Bea4MzoVQ##Coffee & Tea-:7,Specialty Food-:4,American (Traditional)-:4,Pizza-:4,Seafood-:3,Thai-:3,Diners-:3,Ice Cream & Frozen Yogurt-:3,Vietnamese-:3,American (New)-:2,Vegetarian-:2
gUXfVNgnNF9WU73T-d-FKQ##Italian-:17,American (New)-:16,Pizza-:16,Nightlife-:14,Breakfast & Brunch-:14,Bars-:14,Sandwiches-:9,Wine Bars-:8,Bakeries-:7,American (Traditional)-:6,Specialty Food-:5
Zgp9T6IOVFOozrWDw_mUGQ##Chinese-:4,Grocery-:2,Vietnamese-:2,Thai-:2,Specialty Food-:1,Mexican-:1,Italian-:1,Asian Fusion-:1,Cafes-:1,Pizza-:1,Ice Cream & Frozen Yogurt-:1
-ff8in_34TSOnzLIFYQdaA##Asian Fusion-:3,Nightlife-:3,Bars-:3,Italian-:2,Japanese-:2,Lounges-:2,Mexican-:1,Steakhouses-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Seafood-:1
BEe04ziifpSkBdKsCSAUXA##Mexican-:10,Burgers-:6,American (Traditional)-:5,Chinese-:3,Chicken Wings-:2,Seafood-:2,Hot Dogs-:2,Fish & Chips-:2,Sandwiches-:2,American (New)-:1,Steakhouses-:1
LBqnZOT25rsq62EPz8rR7Q##Sushi Bars-:8,American (New)-:6,Juice Bars & Smoothies-:5,Grocery-:4,Coffee & Tea-:4,Breakfast & Brunch-:4,Burgers-:3,Donuts-:3,Japanese-:3,Asian Fusion-:2,Vegan-:2
WOuZIlDqgo7GxEI8xIXRiw##American (New)-:5,Seafood-:3,Nightlife-:3,American (Traditional)-:3,Chinese-:3,Bars-:3,Steakhouses-:2,Beer-:2, Wine & Spirits-:2,Breakfast & Brunch-:2,Pizza-:2
TNkLN34v5aU1gku_0KLwXQ##Coffee & Tea-:7,Nightlife-:3,Breweries-:3,Bars-:2,American (New)-:1,Italian-:1,Mexican-:1,Polish-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Vegetarian-:1
hfUU1-nWFcyibCR09KbApQ##Spanish-:3,Italian-:2,Tapas/Small Plates-:2,Breakfast & Brunch-:2,Cafes-:2,American (New)-:1,Mexican-:1,Bagels-:1,Steakhouses-:1,Seafood-:1,French-:1
ERgromJ-1EGB6-DyI2N1nQ##American (New)-:12,Nightlife-:8,Steakhouses-:7,Bars-:7,Mexican-:6,American (Traditional)-:6,Italian-:5,Pizza-:5,Breakfast & Brunch-:4,Seafood-:3,Barbeque-:3
qXzyeA8mgR3EfXaza7lcNQ##Steakhouses-:4,American (New)-:3,American (Traditional)-:3,Breakfast & Brunch-:3,Nightlife-:3,Bars-:3,Burgers-:2,Seafood-:2,Desserts-:2,Cafes-:2,Ice Cream & Frozen Yogurt-:2
6xBLpI47EL0IinL6EDmbtQ##Nightlife-:6,Bars-:6,Specialty Food-:3,Desserts-:3,Lounges-:3,Italian-:2,Steakhouses-:2,Asian Fusion-:2,Candy Stores-:2,Buffets-:2,Chocolatiers & Shops-:2
FCVCyheiHIiFuq7mPJSiYA##Pizza-:4,American (New)-:3,Italian-:3,Mediterranean-:3,Greek-:3,Mexican-:2,Nightlife-:2,Bars-:2,Specialty Food-:1,Steakhouses-:1,Asian Fusion-:1
f9LuLzqLMNJJoV3zmu6dBA##Italian-:17,American (New)-:14,Bakeries-:10,Pizza-:7,Breakfast & Brunch-:6,Cafes-:5,Nightlife-:5,Bars-:5,Seafood-:4,American (Traditional)-:3,Wine Bars-:3
LPe_NIMg-wRCjg8VJ53jiw##Sandwiches-:3,Steakhouses-:2,Seafood-:2,Hawaiian-:2,American (New)-:1,Tapas/Small Plates-:1,American (Traditional)-:1,Breakfast & Brunch-:1,Burgers-:1,Barbeque-:1,Shaved Ice-:1
EmV-u43_95DLayUfT0Ji7g##Pizza-:5,Mexican-:4,Italian-:3,Nightlife-:3,Sandwiches-:3,Bars-:3,Burgers-:2,Caterers-:1,Tapas/Small Plates-:1,American (Traditional)-:1,Breakfast & Brunch-:1
kEeIrbREnRip5AWQZe5YfQ##Fast Food-:3,American (Traditional)-:2,Chinese-:2,Sandwiches-:2,American (New)-:1,Pizza-:1,Chicken Wings-:1,Armenian-:1,Convenience Stores-:1,Gas & Service Stations-:1,Automotive-:1
0LOQYfwdFetaQ-gc6h9NLA##Ice Cream & Frozen Yogurt-:2,Latin American-:2,Mexican-:1,Breakfast & Brunch-:1,Donuts-:1,Bubble Tea-:1,Nightlife-:1,Pizza-:1,Mediterranean-:1,Internet Cafes-:1,Vietnamese-:1
TAMMu0XObWbBl7elb0Ts7A##Vegan-:4,Desserts-:2,Bagels-:2,Vegetarian-:2,Specialty Food-:1,Gluten-Free-:1,Middle Eastern-:1,Latin American-:1,Dim Sum-:1,Spanish-:1,Thai-:1
AKzEyZ72fB5Ie9yhekTSeA##American (New)-:4,Nightlife-:3,Mediterranean-:3,Greek-:3,Bars-:3,American (Traditional)-:2,Specialty Food-:1,Italian-:1,Nutritionists-:1,Chicken Wings-:1,Health & Medical-:1
67Bu74cVDfGU99w5cULk5w##Nightlife-:4,American (New)-:4,Bars-:4,Breakfast & Brunch-:3,Pizza-:3,Italian-:2,Burgers-:2,American (Traditional)-:2,Mediterranean-:2,Caribbean-:2,Grocery-:1
yJf7conk-2goFuE1RV6Egg##Italian-:4,Mexican-:4,Pizza-:4,Sandwiches-:4,Seafood-:3,Desserts-:2,Nightlife-:2,Sushi Bars-:2,Breakfast & Brunch-:2,Fast Food-:2,Chinese-:2
9x_3wSNVlZCNi5mKxQC6-A##Buffets-:2,Cheesesteaks-:1,Nightlife-:1,Pizza-:1,Mexican-:1,American (Traditional)-:1,Vegetarian-:1,Hot Dogs-:1,Vietnamese-:1,Sandwiches-:1,Salad-:1
Ho-YITu1ZZXPtoG4FvJSNw##Japanese-:3,Sushi Bars-:3,Sandwiches-:3,American (New)-:2,Pizza-:2,Italian-:1,Mexican-:1,British-:1,Chicken Wings-:1,Breakfast & Brunch-:1,Korean-:1
EZpRl1sc9XT_Tpn2fk-6mA##Pizza-:4,Italian-:3,Ice Cream & Frozen Yogurt-:2,Mexican-:1,American (Traditional)-:1,Burgers-:1,Gelato-:1,Fast Food-:1,Japanese-:1,Nightlife-:1,Wine Bars-:1
vPEjwADjt-ZRw6swdMf7EQ##Mexican-:3,Nightlife-:2,Coffee & Tea-:2,Breakfast & Brunch-:2,Japanese-:2,Bakeries-:2,Bars-:2,Grocery-:1,Specialty Food-:1,Burgers-:1,Asian Fusion-:1
3FRzcb41y7LYr5yRMQSoqw##Nightlife-:12,Bars-:11,American (New)-:7,Breakfast & Brunch-:7,Italian-:5,Seafood-:4,Sushi Bars-:4,Wine Bars-:4,Sandwiches-:4,Event Planning & Services-:3,Mexican-:3
GHJloEx0FbpjwZE-ya_nug##Indian-:4,Vegetarian-:3,Korean-:3,Sandwiches-:3,Grocery-:2,Barbeque-:2,Vegan-:2,Thai-:2,Buffets-:2,American (New)-:1,British-:1
NN2on9NvNXLWPRhGR-p0AQ##Nightlife-:4,Mexican-:4,American (Traditional)-:4,Breakfast & Brunch-:4,Bars-:4,Mediterranean-:3,Burgers-:2,Food Trucks-:2,Sports Bars-:2,Greek-:2,Persian/Iranian-:1
w5I39xcwIkIuVo_tzcCHaw##Nightlife-:3,Pizza-:3,Bars-:3,Specialty Food-:2,Seafood-:2,American (New)-:2,Mexican-:2,Vegetarian-:2,Japanese-:2,Delis-:2,Grocery-:1
yotdBr2dQMr8U1YWQ1DdZw##Nightlife-:4,American (Traditional)-:4,Bars-:4,Pubs-:3,Mexican-:3,Burgers-:2,Coffee & Tea-:2,American (New)-:2,Pizza-:2,Grocery-:1,Chicken Wings-:1
BSLJ8-hP1XRWJ6KfQiWJmA##Breakfast & Brunch-:5,Specialty Food-:2,French-:2,Portuguese-:2,Chinese-:2,Bakeries-:2,Grocery-:1,Mexican-:1,Vegetarian-:1,Burgers-:1,Desserts-:1
EmukTDo0xmXMrNRfuJoJqA##Pizza-:3,Coffee & Tea-:3,Burgers-:2,Sandwiches-:2,Grocery-:1,Italian-:1,Mexican-:1,Chicken Wings-:1,Breakfast & Brunch-:1, Wine & Spirits-:1,Fast Food-:1
ZWdsr06AvPgDzahZQ7hd2g##Mexican-:16,American (Traditional)-:9,Sandwiches-:8,Nightlife-:6,Tex-Mex-:6,Bars-:6,Burgers-:5,Grocery-:5,Italian-:5,Fast Food-:5,Steakhouses-:4
o7sNqbEsMrztrVV_3RU4Hw##Steakhouses-:4,Nightlife-:4,Bars-:4,American (New)-:3,Seafood-:3,American (Traditional)-:2,Breakfast & Brunch-:2,Sports Bars-:2,Pizza-:2,Wine Bars-:2,Mexican-:1
IIed4GFtBNbn7HWPy-4VLg##American (New)-:2,Italian-:2,American (Traditional)-:2,Nightlife-:2,Latin American-:2,Bars-:2,Burgers-:1,Seafood-:1,Fast Food-:1,Cafes-:1,Pizza-:1
3qzzbFTdteI1rz8n0bWPmw##Italian-:6,Seafood-:4,Steakhouses-:3,Sandwiches-:3,Burgers-:2,Nightlife-:2,Cajun/Creole-:2,Salad-:2,Mexican-:2,American (Traditional)-:2,Fast Food-:2
8kiDj9agtvVXJvO0sGwPWw##American (Traditional)-:3,Burgers-:3,Delis-:3,Sandwiches-:3,Grocery-:2,Specialty Food-:2,Italian-:2,Mexican-:2,Steakhouses-:2,Breakfast & Brunch-:2,Health Markets-:2
22glItKiH7hQRWszhmcohw##Japanese-:12,Sushi Bars-:11,Mexican-:11,Nightlife-:7,Fast Food-:7,Bars-:7,American (New)-:6,Italian-:6,Desserts-:5,Pizza-:5,Ice Cream & Frozen Yogurt-:5
i2ckIH_V0wsEDHb23a_avg##Nightlife-:5,Bars-:5,Italian-:4,Pizza-:4,Sushi Bars-:3,American (New)-:3,Korean-:3,Japanese-:3,Sandwiches-:3,Mexican-:2,American (Traditional)-:2
w_eIMV_LfOc6BdK2EHrEBQ##Italian-:8,American (Traditional)-:6,Breakfast & Brunch-:6,Steakhouses-:5,Pizza-:5,Nightlife-:4,Burgers-:3,American (New)-:3,Mexican-:3,Sandwiches-:3,Bars-:3
g_skwewNHS-Egw5dMD5tsg##Steakhouses-:6,Seafood-:5,Nightlife-:5,Bars-:5,Thai-:4,American (Traditional)-:3,Asian Fusion-:3,Sports Bars-:3,Mediterranean-:2,American (New)-:1,Italian-:1
uZ4aHc0aeTbGI5HaBU5z_A##Mexican-:4,Japanese-:3,Pizza-:3,Burgers-:2,Chinese-:2,Salad-:2,Chicken Wings-:1,Vegetarian-:1,Asian Fusion-:1,Fast Food-:1,Bubble Tea-:1
_MezTvtcCPjjMDshYH2Q1A##Nightlife-:4,Bars-:4,Steakhouses-:3,American (Traditional)-:2,American (New)-:1,Pizza-:1,French-:1,Breakfast & Brunch-:1,Southern-:1,Sandwiches-:1,Lounges-:1
1Ld-v_V_xefpVGnpp-R-fQ##Nightlife-:5,Bars-:5,Italian-:2,Tapas/Small Plates-:2,Steakhouses-:2,Seafood-:2,Mexican-:2,Bubble Tea-:1,Desserts-:1,Beer-:1,Cocktail Bars-:1
Xne17vIpm7iJT8ztWmwABg##American (New)-:3,Grocery-:2,Steakhouses-:2,Nightlife-:2,Coffee & Tea-:2,Bars-:2,Italian-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Burgers-:1,Fast Food-:1
vx48EIZpsZNMPywbXQMFMw##Burgers-:6,Nightlife-:4,Bars-:4,Grocery-:2,Seafood-:2,Pubs-:2,Soul Food-:2,American (New)-:2,British-:2,Vegetarian-:2,Barbeque-:2
ucKJFC8_cVK0NbW5uk4xTQ##Ice Cream & Frozen Yogurt-:5,Desserts-:4,Japanese-:4,American (New)-:3,Mexican-:3,Shaved Ice-:3,Grocery-:2,Italian-:2,Ramen-:2,Sushi Bars-:2,Breakfast & Brunch-:2
jVKoAwZtt6M8TENv5jbaHg##French-:2,Breakfast & Brunch-:2,Spanish-:2,Coffee & Tea-:2,Tapas/Small Plates-:1,Steakhouses-:1,Seafood-:1,Desserts-:1,Cafes-:1,Japanese-:1
jSfnKukwTr4tfi5DoxW_GQ##American (Traditional)-:6,Burgers-:2,Breweries-:2,Buffets-:2,Pizza-:1,Chicken Wings-:1,Chinese-:1,Indian-:1,Thai-:1,Sandwiches-:1
FQTL2l8SqT4EDLb4XMv39Q##Buffets-:6,American (Traditional)-:3,Seafood-:2,Desserts-:2,Tapas Bars-:2,Specialty Food-:1,Italian-:1,Tapas/Small Plates-:1,Steakhouses-:1,Breakfast & Brunch-:1,Arts & Entertainment-:1
iRRwoWWkZ2o3FaI7i6tcwQ##Thai-:34,Japanese-:12,Nightlife-:9,Breweries-:9,Bars-:9,Chinese-:8,Asian Fusion-:6,Vegetarian-:6, Wine & Spirits-:6,Beer-:6,Ramen-:5
qrPDFjN9RheP1wt3KVcYMQ##Juice Bars & Smoothies-:4,Japanese-:4,Sushi Bars-:3,American (New)-:3,Burgers-:2,Bubble Tea-:2,Breakfast & Brunch-:2,Greek-:2,Grocery-:1,Steakhouses-:1,Asian Fusion-:1
FKViOrC8nGcyUH8HNuBFgA##Nightlife-:7,Bars-:7,Breakfast & Brunch-:6,American (New)-:5,Vegan-:3,Gluten-Free-:3,Breweries-:3,Italian-:2,Burgers-:2,Cafes-:2,Pubs-:2
hNoxBirlv11CbXwRW2KxMw##American (New)-:4,Italian-:2,American (Traditional)-:2,Desserts-:2,Ice Cream & Frozen Yogurt-:2,Specialty Food-:1,Butcher-:1,British-:1,Mexican-:1, Wine & Spirits-:1,Burgers-:1
5m6BSB5HJNyJwsdNHAPN4Q##Breakfast & Brunch-:5,American (New)-:3,American (Traditional)-:3,Japanese-:3,Donuts-:2,Bakeries-:2,Juice Bars & Smoothies-:2,Grocery-:1,Italian-:1,Mexican-:1,Desserts-:1
gBMbd7QVaDZtTE3qsyT9cg##American (Traditional)-:5,Breakfast & Brunch-:4,Bakeries-:3,Hawaiian-:2,Buffets-:2,Donuts-:1,Bubble Tea-:1,Japanese-:1
f8l6B8gx9_sTMwRrxHhp4Q##American (New)-:2,Steakhouses-:2,Nightlife-:1,Chicken Wings-:1,American (Traditional)-:1,Asian Fusion-:1,Fast Food-:1,Bars-:1
C0UY1f2BUUmLdmB3sn5_lw##American (Traditional)-:22,Japanese-:22,Mexican-:20,Hawaiian-:19,Pizza-:18,Sushi Bars-:15,Buffets-:15,Nightlife-:14,Bars-:14,Italian-:12,Barbeque-:12
OHDZqwtjn7iUNwIe5epT4Q##Coffee & Tea-:4,Vietnamese-:2,Japanese-:2,Breakfast & Brunch-:1,Ramen-:1,Vegetarian-:1,Chinese-:1,Bubble Tea-:1,Sandwiches-:1,Juice Bars & Smoothies-:1
cUeFrgBzMhRjOb_6CeGpYg##Breakfast & Brunch-:5,Coffee & Tea-:4,Sandwiches-:4,Sushi Bars-:3,American (New)-:3,Mexican-:3,Mediterranean-:3,Grocery-:2,Burgers-:2,Seafood-:2,American (Traditional)-:2
k_wniQGqKtM-tO48LEzjVw##Italian-:2,American (New)-:1,Mexican-:1,Seafood-:1,Desserts-:1,Barbeque-:1,Japanese-:1,Pizza-:1,Soul Food-:1,Ice Cream & Frozen Yogurt-:1,Creperies-:1
SLiKl1y0kEsql064ApaGww##Italian-:3,American (Traditional)-:3,Mediterranean-:2,Diners-:2,Grocery-:1,American (New)-:1,Vegetarian-:1,Breakfast & Brunch-:1,Gelato-:1,Fast Food-:1,Cafes-:1
68m4K9_DjQcTL8ZbwqLELw##Coffee & Tea-:8,Nightlife-:4,Bars-:4,Breakfast & Brunch-:3,Grocery-:2,Mexican-:2,American (Traditional)-:2,Sports Bars-:2,Wholesale Stores-:2,Shopping-:2,American (New)-:1
eGa9sCCwjr5L_Xari8zPOg##American (New)-:6,Nightlife-:4,Bars-:4,Breakfast & Brunch-:2,Cafes-:2,Pubs-:2,Mexican-:1,American (Traditional)-:1,Burgers-:1,Barbeque-:1,Pizza-:1
Aqx50LvHHE90sHtp-O2olg##Vietnamese-:9,Sushi Bars-:3,American (New)-:1,Specialty Food-:1,Poutineries-:1, Wine & Spirits-:1,Burgers-:1,Asian Fusion-:1,Dive Bars-:1,Karaoke-:1,Cafes-:1
9yLW4HblC20KGGrIttZZoA##Mexican-:6,Fast Food-:6,Burgers-:5,Nightlife-:3,Sports Bars-:3,Pizza-:3,Bars-:3,Middle Eastern-:2,American (Traditional)-:2,Mediterranean-:2,Chinese-:2
Bq4o8L-bmu58H42WM3iCqw##American (New)-:5,Nightlife-:4,Bars-:4,Italian-:3,Pizza-:3,Sandwiches-:3,Lounges-:2,Seafood-:1,Cafes-:1,Arts & Entertainment-:1,Pubs-:1
5G0GcGQU7NaPghLBwWeL5w##Thai-:9,American (New)-:9,Coffee & Tea-:9,Breakfast & Brunch-:8,Nightlife-:7,Bars-:7,Seafood-:5,Bakeries-:5,Pubs-:4,Sandwiches-:4,Mexican-:4
tXn7cnHK-8ZNI1-2CaEGMQ##Nightlife-:4,American (New)-:4,Bars-:4,Breakfast & Brunch-:3,Pizza-:3,Asian Fusion-:2,Burgers-:2,Mexican-:2,American (Traditional)-:2,Sandwiches-:2,Lounges-:2
y05bv65OCTcZgB0GhO8_sA##American (Traditional)-:40,Breakfast & Brunch-:35,Mexican-:31,Burgers-:27,Bakeries-:27,Grocery-:25,Pizza-:25,Italian-:23,Japanese-:22,Ice Cream & Frozen Yogurt-:22,Seafood-:20
cBOFMLICHATi0pHRaDSX9w##Coffee & Tea-:5,Mexican-:4,Nightlife-:3,Tex-Mex-:3,Italian-:2,Asian Fusion-:2,Desserts-:2,Pizza-:2,Sandwiches-:2,Bars-:2,Burgers-:1
OvSG_vlW85JtQSCXbn1aXQ##Sushi Bars-:5,American (New)-:4,American (Traditional)-:2,Japanese-:2,Juice Bars & Smoothies-:2,Grocery-:1,Mexican-:1,Steakhouses-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Burgers-:1
r4c_nVrH-UtoBhPmkp16pg##Mexican-:3,Japanese-:2,Ice Cream & Frozen Yogurt-:2,Mediterranean-:2,Sushi Bars-:2,Specialty Food-:1,Italian-:1,Food Trucks-:1,Fast Food-:1,Bubble Tea-:1,Desserts-:1
5Hcd6177uJTiZokB7PiNYw##Cafes-:4,American (New)-:4,Japanese-:4,Sushi Bars-:3,Breakfast & Brunch-:3,Irish-:3,Asian Fusion-:2,Pubs-:2,Nightlife-:2,Coffee & Tea-:2,Mexican-:2
Rtep3VNYoTnU64w3n3iDgw##Pizza-:3,Barbeque-:3,Chicken Wings-:1,American (Traditional)-:1,Steakhouses-:1,Sandwiches-:1,Salad-:1
8Y5ETV2Xf91biKj_sajB2A##American (Traditional)-:4,Burgers-:3,Sports Bars-:3,Nightlife-:3,Bars-:3,American (New)-:2,Breakfast & Brunch-:2,Mexican-:1,Chicken Wings-:1,Steakhouses-:1,Cafes-:1
oexyVjQSZ62qT7tpxgOcKg##Nightlife-:5,American (New)-:4,Bars-:4,Steakhouses-:2,Breakfast & Brunch-:2,Pizza-:2,Italian-:1,Seafood-:1,Arts & Entertainment-:1,Soul Food-:1,Pubs-:1
5SqVGJA98-vcF5uvmtKcqA##American (New)-:4,Italian-:2,Venues & Event Spaces-:2,Event Planning & Services-:2,Golf-:1,Active Life-:1,Steakhouses-:1,Breakfast & Brunch-:1,Arts & Entertainment-:1,Pizza-:1,Nightlife-:1
VvTUjtIpJSmKTkYEtcr2Vg##American (New)-:3,Nightlife-:2,Cajun/Creole-:2,American (Traditional)-:1,Vegetarian-:1,Breakfast & Brunch-:1,Asian Fusion-:1,Seafood-:1,Barbeque-:1,Arts & Entertainment-:1,Japanese-:1
tWQm3X0Dfkwo2BJP7puepA##Nightlife-:3,Coffee & Tea-:3,Bars-:3,American (New)-:2,Bagels-:1,Breakfast & Brunch-:1,Seafood-:1,Fast Food-:1,Japanese-:1,Pubs-:1,Sushi Bars-:1
7izaZThzAWk2UjrDTL849w##American (New)-:3,Pizza-:3,Mexican-:2,Nightlife-:2,Gluten-Free-:2,Thai-:2,Sandwiches-:2,Bars-:2,Italian-:1,Breakfast & Brunch-:1,Seafood-:1
XM1BsM0iNVRnh-pXa16tvg##Burgers-:2,American (New)-:1,Nightlife-:1,Grocery-:1,American (Traditional)-:1,Drugstores-:1,Indian-:1,Shopping-:1,Pakistani-:1,Sandwiches-:1,Bars-:1
pxSJnxAYE6PwUiyvMIWSjg##Coffee & Tea-:5,Bakeries-:3,Grocery-:2,Cafes-:2,Shopping-:2,Polish-:2,Pizza-:2,Bikes-:1,Italian-:1,Caterers-:1,Desserts-:1
x8y1nxyvDJ7fOySblW8mww##Mexican-:10,Nightlife-:6,Sushi Bars-:6,Japanese-:6,Bars-:6,American (New)-:5,Chinese-:4,Pizza-:3,Mediterranean-:3,Lounges-:3,Specialty Food-:2
-lYqUeYriYEfZtk4Coe3zg##Juice Bars & Smoothies-:3,American (New)-:2,Chicken Wings-:2,American (Traditional)-:2,Breakfast & Brunch-:2,Japanese-:2,Nightlife-:2,Sushi Bars-:2,Thai-:2,Bars-:2,Mexican-:1
I35ctfDb1kmPmb2dRyqnBA##American (New)-:1,Burgers-:1
buYgcJVT0m0i_IQjgCmT5w##Japanese-:9,Italian-:5,Sushi Bars-:5,Breakfast & Brunch-:4,Seafood-:3,American (New)-:3,Chinese-:3,Steakhouses-:2,Desserts-:2,Tapas Bars-:2,Nightlife-:2
J3i55rQ9jQlMipuG0At30g##Breakfast & Brunch-:6,Italian-:4,Nightlife-:4,American (Traditional)-:4,Bars-:4,Mexican-:3,Tex-Mex-:3,Pizza-:3,Bakeries-:3,Steakhouses-:2,Cafes-:2
25huH-EwemwcMr-xf7JPjg##American (New)-:4,Gastropubs-:3,Italian-:2,Mexican-:2,Sandwiches-:2,Salad-:2,Steakhouses-:1,Breakfast & Brunch-:1,Burgers-:1,Barbeque-:1,Nightlife-:1
auVkTXPmA8o3oU8barlBSw##American (New)-:31,Nightlife-:25,Bars-:25,Bakeries-:19,Mexican-:18,Japanese-:15,Pizza-:15,Sandwiches-:13,Italian-:13,Desserts-:13,Coffee & Tea-:13
JTFAjb21Y5sbOHLyO_tyrQ##Italian-:3,Desserts-:2,Pizza-:2,Mexican-:1,Korean-:1,Shaved Ice-:1,Japanese-:1,Nightlife-:1,Wine Bars-:1,Hot Dogs-:1,Delis-:1
-G73-qB8IHAawJEJkwr7pA##Mexican-:2,American (Traditional)-:2,Pizza-:2,American (New)-:1,Italian-:1,Breakfast & Brunch-:1,Burgers-:1,Seafood-:1,Donuts-:1,Desserts-:1,Vegan-:1
99Qos7AunXZnaDogiP847w##Pizza-:3,Italian-:1,Steakhouses-:1,Breakfast & Brunch-:1,Sandwiches-:1,Barbeque-:1
ZYUnG_eqI6-b1pLUC8RoaA##Mediterranean-:4,Italian-:2,American (Traditional)-:2,Middle Eastern-:2,Sandwiches-:2,Greek-:2,Mexican-:1,Chicken Wings-:1,Burgers-:1,Fast Food-:1,Desserts-:1
fSmJ5hc1zygeo89Dnsp2nQ##Specialty Food-:5,Beer-:5,Coffee & Tea-:5, Wine & Spirits-:5,Grocery-:3,Health Markets-:3,Chinese-:3,Burgers-:2,Breakfast & Brunch-:2,Fast Food-:2,Pizza-:2
kj4NCpx3iIf78sM4qFOPSw##Buffets-:4,American (New)-:2,Breakfast & Brunch-:2,Italian-:1,French-:1,Steakhouses-:1,American (Traditional)-:1,Asian Fusion-:1,Burgers-:1,Chinese-:1,Sushi Bars-:1
rWbf1_mdXUylzI3jLKKbig##American (Traditional)-:4,Nightlife-:3,Bars-:3,American (New)-:2,Southern-:2,Grocery-:1,Mexican-:1,Chicken Wings-:1,Burgers-:1,Fashion-:1,Mobile Phones-:1
7Ks2StcBS5H5htLE8w340Q##Nightlife-:7,Bars-:7,Pubs-:3,Seafood-:2,Coffee & Tea-:2,American (Traditional)-:2,Irish-:2,Italian-:1,Chicken Wings-:1,Steakhouses-:1,Dive Bars-:1
VjoGVx5aH-cDOhcTRIvW8Q##American (Traditional)-:3,Pizza-:1,Nightlife-:1,Farmers Market-:1,Breakfast & Brunch-:1,Delis-:1,Indian-:1,Diners-:1,Southern-:1,Bars-:1
LSGO3UGvXg91LQRc6a-oiQ##Mexican-:6,Thai-:5,Nightlife-:3,Bars-:3,Barbeque-:2,Pizza-:2,Coffee & Tea-:2,Basque-:1,Italian-:1,Chicken Wings-:1,Asian Fusion-:1
